Sex,Equipment,AgeCat,WtCat,Place,BestSquat,BestBench,BestDeadlift
F,C,J,100,1,187.5 [1],90.0 [1],180.0 [1]
F,C,J,100,2,145.0 [3],65.0 [2],150.0 [3]
F,C,J,100,3,147.5 [2],50.0 [7],150.0 [2]
F,C,J,100,4,120.0 [8],65.0 [4],142.5 [4]
F,C,J,100,5,137.5 [4],60.0 [5],120.0 [7]
F,C,J,100,6,112.5 [9],65.0 [3],115.0 [8]
F,C,J,100,7,120.0 [7],50.0 [9],120.0 [6]
F,C,J,100,8,122.5 [6],50.0 [8],112.5 [9]
F,C,J,100,9,100.0 [10],55.0 [6],130.0 [5]
F,C,J,100,10,130.0 [5],45.0 [10],90.0 [10]
M,E,SJ,53,1,152.5 [1],90.0 [2],180.0 [1]
M,E,SJ,53,2,150.0 [2],77.5 [5],172.5 [4]
M,E,SJ,53,3,135.0 [8],87.5 [3],175.0 [3]
M,E,SJ,53,4,145.0 [6],90.0 [1],160.0 [6]
M,E,SJ,53,5,150.0 [4],77.5 [7],160.0 [7]
M,E,SJ,53,6,147.5 [5],62.5 [9],175.0 [2]
M,E,SJ,53,7,150.0 [3],77.5 [6],140.0 [10]
M,E,SJ,53,8,140.0 [7],80.0 [4],147.5 [8]
M,E,SJ,53,9,115.0 [10],60.0 [12],145.0 [9]
M,E,SJ,53,10,120.0 [9],67.5 [8],125.0 [12]
M,E,SJ,53,11,110.0 [11],60.0 [10],137.5 [11]
M,E,SJ,59,1,220.0 [1],130.0 [1],190.0 [6]
M,E,SJ,59,2,205.0 [2],117.5 [2],195.0 [4]
M,E,SJ,59,3,182.5 [4],97.5 [5],185.0 [8]
M,E,SJ,59,4,172.5 [7],87.5 [10],202.5 [3]
M,E,SJ,59,5,185.0 [3],85.0 [11],185.0 [7]
M,E,SJ,59,6,165.0 [8],97.5 [6],190.0 [5]
M,E,SJ,59,7,175.0 [6],90.0 [9],170.0 [10]
M,E,SJ,59,8,160.0 [9],97.5 [4],160.0 [13]
M,E,SJ,59,9,160.0 [10],65.0 [15],160.0 [14]
M,E,SJ,59,10,147.5 [11],62.5 [16],160.0 [12]
M,E,SJ,59,11,130.0 [12],70.0 [13],150.0 [16]
M,E,SJ,66,1,235.0 [1],135.0 [1],241.0 [1]
M,E,SJ,66,2,185.0 [8],120.0 [2],207.5 [4]
M,E,SJ,66,3,195.0 [4],110.0 [4],200.0 [9]
M,E,SJ,66,4,202.5 [2],102.5 [8],185.0 [12]
M,E,SJ,66,5,195.0 [5],92.5 [13],202.5 [6]
M,E,SJ,66,6,182.5 [10],107.5 [5],195.0 [11]
M,E,SJ,66,7,190.0 [6],92.5 [12],202.5 [5]
M,E,SJ,66,8,190.0 [7],95.0 [11],200.0 [8]
M,E,SJ,66,9,185.0 [9],112.5 [3],182.5 [13]
M,E,SJ,66,10,175.0 [11],90.0 [14],212.5 [2]
M,E,SJ,66,11,197.5 [3],97.5 [10],180.0 [14]
M,E,SJ,66,12,167.5 [12],105.0 [6],195.0 [10]
M,E,SJ,66,13,150.0 [13],105.0 [7],202.5 [7]
M,E,SJ,74,1,250.0 [1],163.0 [1],210.0 [4]
M,E,SJ,74,2,240.0 [2],135.0 [2],212.5 [3]
M,E,SJ,74,3,200.0 [4],112.5 [6],220.0 [2]
M,E,SJ,74,4,200.0 [3],120.0 [4],202.5 [6]
M,E,SJ,74,5,160.0 [6],87.5 [9],190.0 [7]
M,E,SJ,74,6,160.0 [5],87.5 [8],170.0 [10]
M,E,SJ,74,7,150.0 [7],85.0 [10],172.5 [9]
M,E,SJ,74,8,110.0 [11],92.5 [7],175.0 [8]
M,E,SJ,74,9,135.0 [9],65.0 [14],170.0 [11]
M,E,SJ,74,10,130.0 [10],80.0 [11],150.0 [13]
M,E,SJ,74,11,137.5 [8],65.0 [13],150.0 [12]
M,E,SJ,83,1,235.0 [1],135.0 [2],225.0 [3]
M,E,SJ,83,2,202.5 [6],125.0 [6],235.0 [1]
M,E,SJ,83,3,215.0 [3],125.0 [8],215.0 [4]
M,E,SJ,83,4,205.0 [4],140.0 [1],200.0 [9]
M,E,SJ,83,5,202.5 [5],127.5 [5],207.5 [7]
M,E,SJ,83,6,180.0 [10],110.0 [11],232.5 [2]
M,E,SJ,83,7,180.0 [11],130.0 [4],205.0 [8]
M,E,SJ,83,8,200.0 [7],105.0 [13],210.0 [6]
M,E,SJ,83,9,185.0 [8],107.5 [12],210.0 [5]
M,E,SJ,83,10,182.5 [9],82.5 [14],195.0 [11]
M,E,SJ,83,11,180.0 [12],82.5 [15],190.0 [13]
M,E,SJ,83,12,130.0 [14],70.0 [16],155.0 [15]
M,E,SJ,93,1,275.0 [1],155.0 [1],225.0 [3]
M,E,SJ,93,2,230.0 [6],140.0 [6],247.5 [1]
M,E,SJ,93,3,220.0 [8],140.0 [3],232.5 [2]
M,E,SJ,93,4,240.0 [3],140.0 [4],212.5 [7]
M,E,SJ,93,5,232.5 [5],125.0 [8],225.0 [4]
M,E,SJ,93,6,242.5 [2],155.0 [2],180.0 [11]
M,E,SJ,93,7,240.0 [4],140.0 [5],195.0 [10]
M,E,SJ,93,8,220.0 [7],125.0 [7],215.0 [6]
M,E,SJ,93,9,210.0 [10],110.0 [10],222.5 [5]
M,E,SJ,93,10,205.0 [11],102.5 [11],200.0 [9]
M,E,SJ,93,11,215.0 [9],112.5 [9],180.0 [12]
M,E,SJ,93,12,177.5 [12],82.5 [12],200.0 [8]
M,E,SJ,93,13,165.0 [13],67.5 [13],165.0 [13]
M,E,SJ,105,1,240.0 [1],183.0 [1],200.0 [4]
M,E,SJ,105,2,202.5 [2],105.0 [3],217.5 [1]
M,E,SJ,105,3,180.0 [3],85.0 [5],212.5 [3]
M,E,SJ,105,4,160.0 [5],97.5 [4],200.0 [5]
M,E,SJ,105,5,170.0 [4],72.5 [7],190.0 [6]
M,E,SJ,105,6,150.0 [6],82.5 [6],165.0 [7]
M,E,SJ,120,1,252.5 [1],186.0 [1],202.5 [2]
M,E,SJ,120,2,210.0 [2],110.0 [2],207.5 [1]
M,E,SJ,120,3,187.5 [3],90.0 [3],185.0 [3]
M,E,SJ,120,4,180.0 [4],77.5 [4],170.0 [4]
M,E,SJ,120,5,150.0 [5],65.0 [5],165.0 [5]
M,E,SJ,200,1,220.0 [1],147.5 [1],170.0 [2]
M,E,J,53,1,200.0 [1],102.5 [1],175.0 [8]
M,E,J,53,2,175.0 [3],95.0 [2],195.0 [2]
M,E,J,53,3,165.0 [4],90.0 [3],200.0 [1]
M,E,J,53,4,185.0 [2],82.5 [7],185.0 [3]
M,E,J,53,5,165.0 [5],87.5 [4],175.0 [7]
M,E,J,53,6,162.5 [6],77.5 [10],185.0 [4]
M,E,J,53,7,145.0 [8],87.5 [5],162.5 [9]
M,E,J,53,8,157.5 [7],80.0 [8],155.0 [10]
M,E,J,53,9,145.0 [9],77.5 [9],152.5 [11]
M,E,J,53,10,130.0 [10],67.5 [12],175.0 [6]
M,E,J,53,11,110.0 [11],70.0 [11],150.0 [13]
M,E,J,53,12,100.0 [12],65.0 [13],150.0 [12]
M,E,J,59,1,247.5 [1],127.5 [5],251.0 [1]
M,E,J,59,2,240.0 [3],130.0 [4],240.0 [3]
M,E,J,59,3,227.5 [6],117.5 [6],245.5 [2]
M,E,J,59,4,240.0 [2],137.5 [1],210.0 [6]
M,E,J,59,5,230.0 [5],137.5 [2],207.5 [7]
M,E,J,59,6,230.0 [4],110.0 [8],230.0 [4]
M,E,J,59,7,210.0 [7],135.0 [3],200.0 [8]
M,E,J,59,8,187.5 [11],107.5 [9],215.0 [5]
M,E,J,59,9,190.0 [10],115.0 [7],195.0 [9]
M,E,J,59,10,175.0 [12],105.0 [10],185.0 [10]
M,E,J,59,11,192.5 [9],80.0 [11],170.0 [11]
M,E,J,66,1,305.0 [1],168.0 [1],280.0 [1]
M,E,J,66,2,267.5 [3],157.5 [2],220.0 [4]
M,E,J,66,3,275.0 [2],130.0 [6],232.5 [3]
M,E,J,66,4,220.0 [7],150.0 [4],245.0 [2]
M,E,J,66,5,230.0 [6],152.5 [3],220.0 [5]
M,E,J,66,6,240.0 [4],120.0 [8],215.0 [6]
M,E,J,66,7,217.5 [8],142.5 [5],207.5 [8]
M,E,J,66,8,230.0 [5],120.0 [9],215.0 [7]
M,E,J,66,9,207.5 [10],115.0 [10],205.0 [9]
M,E,J,66,10,180.0 [11],75.0 [11],197.5 [10]
M,E,J,66,11,170.0 [12],72.5 [12],180.0 [11]
M,E,J,74,1,285.0 [1],175.0 [2],293.0 [1]
M,E,J,74,2,247.5 [10],165.0 [4],265.0 [3]
M,E,J,74,3,272.5 [3],125.0 [12],272.5 [2]
M,E,J,74,4,240.0 [12],167.5 [3],260.0 [4]
M,E,J,74,5,260.0 [6],147.5 [8],260.0 [5]
M,E,J,74,6,245.0 [11],197.5 [1],222.5 [11]
M,E,J,74,7,267.5 [4],162.5 [5],230.0 [8]
M,E,J,74,8,255.0 [8],145.0 [9],240.0 [6]
M,E,J,74,9,275.0 [2],130.0 [11],235.0 [7]
M,E,J,74,10,265.0 [5],150.0 [7],225.0 [10]
M,E,J,74,11,250.0 [9],142.5 [10],230.0 [9]
M,E,J,74,12,195.0 [14],120.0 [13],202.5 [14]
M,E,J,74,13,160.0 [15],95.0 [14],165.0 [18]
M,E,J,74,14,155.0 [16],65.0 [17],182.5 [16]
M,E,J,74,15,135.0 [17],80.0 [16],172.5 [17]
M,E,J,83,1,302.5 [2],160.0 [5],285.0 [1]
M,E,J,83,2,287.5 [4],192.5 [2],265.0 [3]
M,E,J,83,3,305.0 [1],150.0 [7],260.0 [5]
M,E,J,83,4,260.0 [8],192.5 [1],245.0 [7]
M,E,J,83,5,260.0 [9],155.0 [6],270.0 [2]
M,E,J,83,6,290.0 [3],132.5 [15],250.0 [6]
M,E,J,83,7,270.0 [6],165.0 [4],230.0 [9]
M,E,J,83,8,265.0 [7],142.5 [9],240.0 [8]
M,E,J,83,9,235.0 [10],137.5 [11],220.0 [13]
M,E,J,83,10,215.0 [13],140.0 [10],225.0 [12]
M,E,J,83,11,220.0 [12],135.0 [14],215.0 [14]
M,E,J,83,12,185.0 [14],117.5 [16],177.5 [18]
M,E,J,83,13,150.0 [17],135.0 [13],185.0 [16]
M,E,J,83,14,170.0 [15],80.0 [17],200.0 [15]
M,E,J,83,15,150.0 [16],67.5 [18],180.0 [17]
M,E,J,93,1,315.0 [2],223.0 [1],305.0 [1]
M,E,J,93,2,310.0 [3],170.0 [5],295.0 [2]
M,E,J,93,3,320.0 [1],192.5 [2],260.0 [8]
M,E,J,93,4,295.0 [4],180.0 [3],260.0 [7]
M,E,J,93,5,282.5 [7],167.5 [6],282.5 [3]
M,E,J,93,6,290.0 [5],170.0 [4],270.0 [5]
M,E,J,93,7,285.0 [6],157.5 [7],260.0 [6]
M,E,J,93,8,277.5 [8],140.0 [9],225.0 [12]
M,E,J,93,9,215.0 [12],145.0 [8],237.5 [10]
M,E,J,93,10,250.0 [10],110.0 [11],235.0 [11]
M,E,J,93,11,200.0 [14],125.0 [10],245.0 [9]
M,E,J,93,12,220.0 [11],105.0 [12],210.0 [13]
M,E,J,93,13,187.5 [15],100.0 [13],205.0 [15]
M,E,J,93,14,210.0 [13],70.0 [14],210.0 [14]
M,E,J,105,1,302.5 [6],210.0 [2],337.0 [1]
M,E,J,105,2,327.5 [2],195.0 [4],280.0 [3]
M,E,J,105,3,340.5 [1],212.5 [1],247.5 [8]
M,E,J,105,4,307.5 [4],210.0 [3],257.5 [5]
M,E,J,105,5,305.0 [5],192.5 [5],260.0 [4]
M,E,J,105,6,302.5 [7],157.5 [8],255.0 [6]
M,E,J,105,7,322.5 [3],145.0 [10],230.0 [9]
M,E,J,105,8,260.0 [10],145.0 [9],250.0 [7]
M,E,J,105,9,260.0 [9],130.0 [11],222.5 [10]
M,E,J,105,10,190.0 [11],85.0 [12],182.5 [11]
M,E,J,120,1,325.0 [4],227.5 [1],287.5 [3]
M,E,J,120,2,342.5 [2],202.5 [2],265.0 [4]
M,E,J,120,3,340.0 [3],177.5 [5],290.0 [2]
M,E,J,120,4,300.0 [6],195.0 [3],290.0 [1]
M,E,J,120,5,250.0 [7],100.0 [7],240.0 [5]
M,E,J,200,1,383.0 [1],225.0 [1],325.0 [1]
M,E,J,200,2,290.0 [2],165.0 [2],270.0 [2]
M,E,J,200,3,280.0 [3],160.0 [5],240.0 [5]
M,E,J,200,4,265.0 [4],130.0 [6],250.0 [3]
M,E,J,200,5,230.0 [5],160.0 [4],200.0 [6]
M,E,J,200,6,220.0 [6],160.0 [3],190.0 [7]
F,E,SJ,43,1,117.5 [1],52.5 [1],123.0 [1]
F,E,SJ,43,2,115.0 [2],40.0 [3],107.5 [2]
F,E,SJ,43,3,97.5 [3],50.0 [2],100.0 [3]
F,E,SJ,43,4,92.5 [4],27.5 [6],95.0 [4]
F,E,SJ,43,5,75.0 [5],35.0 [4],92.5 [5]
F,E,SJ,43,6,70.0 [6],27.5 [7],77.5 [8]
F,E,SJ,43,7,52.5 [8],27.5 [5],77.5 [7]
F,E,SJ,47,1,140.0 [1],57.5 [1],145.0 [1]
F,E,SJ,47,2,100.0 [3],55.0 [2],107.5 [4]
F,E,SJ,47,3,100.0 [4],52.5 [3],110.0 [3]
F,E,SJ,47,4,95.0 [5],35.0 [7],112.5 [2]
F,E,SJ,47,5,100.0 [2],40.0 [4],100.0 [5]
F,E,SJ,47,6,85.0 [6],35.0 [6],85.0 [6]
F,E,SJ,47,7,75.0 [7],27.5 [8],80.0 [7]
F,E,SJ,47,8,75.0 [8],37.5 [5],60.0 [8]
F,E,SJ,52,1,130.0 [3],65.0 [1],140.0 [1]
F,E,SJ,52,2,147.5 [1],57.5 [3],130.0 [3]
F,E,SJ,52,3,130.0 [4],65.0 [2],132.5 [2]
F,E,SJ,52,4,130.0 [2],45.0 [7],125.0 [4]
F,E,SJ,52,5,122.5 [6],55.0 [4],122.5 [6]
F,E,SJ,52,6,125.0 [5],45.0 [8],120.0 [7]
F,E,SJ,52,7,120.0 [7],52.5 [5],112.5 [8]
F,E,SJ,52,8,105.0 [8],52.5 [6],122.5 [5]
F,E,SJ,52,9,97.5 [9],37.5 [9],97.5 [10]
F,E,SJ,52,10,70.0 [11],30.0 [10],100.0 [9]
F,E,SJ,52,11,80.0 [10],30.0 [11],90.0 [12]
F,E,SJ,57,1,150.0 [1],85.0 [1],150.0 [1]
F,E,SJ,57,2,140.0 [3],82.5 [2],140.0 [2]
F,E,SJ,57,3,145.0 [2],60.0 [4],117.5 [3]
F,E,SJ,57,4,135.0 [4],62.5 [3],105.0 [6]
F,E,SJ,57,5,117.5 [5],57.5 [5],110.0 [4]
F,E,SJ,57,6,95.0 [6],50.0 [7],107.5 [5]
F,E,SJ,57,7,90.0 [7],52.5 [6],80.0 [8]
F,E,SJ,57,8,70.0 [8],40.0 [8],100.0 [7]
F,E,SJ,57,9,67.5 [9],32.5 [9],77.5 [9]
F,E,SJ,63,1,140.0 [4],72.5 [2],147.5 [2]
F,E,SJ,63,2,140.0 [3],62.5 [5],147.5 [1]
F,E,SJ,63,3,145.0 [2],65.0 [3],132.5 [4]
F,E,SJ,63,4,135.0 [5],62.5 [4],142.5 [3]
F,E,SJ,63,5,130.0 [6],75.0 [1],125.0 [5]
F,E,SJ,63,6,95.0 [8],55.0 [7],105.0 [7]
F,E,SJ,63,7,100.0 [7],42.5 [8],105.0 [6]
F,E,SJ,63,8,65.0 [9],32.5 [9],80.0 [8]
F,E,SJ,69,1,137.5 [1],57.5 [1],130.0 [1]
F,E,SJ,69,2,100.0 [3],50.0 [2],125.0 [2]
F,E,SJ,69,3,112.5 [2],40.0 [4],120.0 [3]
F,E,SJ,69,4,67.5 [4],40.0 [3],85.0 [4]
F,E,SJ,76,1,140.0 [1],65.0 [1],132.5 [1]
F,E,SJ,76,2,137.5 [2],55.0 [2],120.0 [2]
F,E,SJ,76,3,85.0 [3],35.0 [5],107.5 [3]
F,E,SJ,76,4,70.0 [4],42.5 [3],90.0 [4]
F,E,SJ,84,1,180.0 [1],72.5 [3],157.5 [1]
F,E,SJ,84,2,175.0 [2],85.0 [1],140.0 [3]
F,E,SJ,84,3,170.0 [3],75.0 [2],127.5 [4]
F,E,SJ,84,4,105.0 [4],55.0 [4],110.0 [5]
F,E,SJ,100,1,200.0 [1],120.0 [1],155.0 [2]
F,E,SJ,100,2,145.0 [3],45.0 [4],155.0 [1]
F,E,SJ,100,3,150.0 [2],65.0 [2],100.0 [5]
F,E,SJ,100,4,105.0 [4],42.5 [5],115.0 [4]
F,E,J,52,1,165.0 [2],82.5 [2],177.5 [1]
F,E,J,52,2,167.5 [1],82.5 [1],155.0 [2]
F,E,J,52,3,157.5 [3],72.5 [3],125.0 [6]
F,E,J,52,4,127.5 [6],55.0 [8],145.0 [3]
F,E,J,52,5,130.0 [5],57.5 [6],135.0 [4]
F,E,J,52,6,122.5 [7],60.0 [5],130.0 [5]
F,E,J,52,7,120.0 [8],57.5 [7],112.5 [8]
F,E,J,52,8,112.5 [9],42.5 [9],112.5 [7]
F,E,J,52,9,85.0 [10],40.0 [10],92.5 [10]
F,E,J,57,1,190.0 [1],80.0 [5],170.0 [2]
F,E,J,57,2,177.5 [2],85.0 [3],167.5 [3]
F,E,J,57,3,175.0 [3],82.5 [4],172.5 [1]
F,E,J,57,4,170.0 [5],105.0 [1],140.0 [8]
F,E,J,57,5,162.5 [6],85.0 [2],155.0 [4]
F,E,J,57,6,170.0 [4],72.5 [7],152.5 [5]
F,E,J,57,7,145.0 [7],75.0 [6],150.0 [6]
F,E,J,57,8,130.0 [8],57.5 [9],142.5 [7]
F,E,J,57,9,117.5 [9],45.0 [11],125.0 [9]
F,E,J,57,10,110.0 [11],50.0 [10],110.0 [10]
F,E,J,63,1,182.5 [2],87.5 [3],177.5 [1]
F,E,J,63,2,172.5 [4],90.0 [1],170.0 [2]
F,E,J,63,3,182.5 [1],85.0 [4],157.5 [3]
F,E,J,63,4,160.0 [5],87.5 [2],155.0 [4]
F,E,J,63,5,180.0 [3],72.5 [7],140.0 [6]
F,E,J,63,6,160.0 [6],80.0 [6],145.0 [5]
F,E,J,63,7,150.0 [8],82.5 [5],120.0 [9]
F,E,J,63,8,157.5 [7],60.0 [10],125.0 [8]
F,E,J,63,9,145.0 [9],67.5 [8],120.0 [11]
F,E,J,63,10,125.0 [10],65.0 [9],137.5 [7]
F,E,J,63,11,97.5 [11],50.0 [11],110.0 [12]
F,E,J,63,12,82.5 [12],50.0 [12],120.0 [10]
F,E,J,69,1,172.5 [4],65.0 [7],187.5 [1]
F,E,J,69,2,182.5 [1],90.0 [3],150.0 [4]
F,E,J,69,3,175.0 [3],70.0 [6],172.5 [2]
F,E,J,69,4,177.5 [2],100.0 [1],130.0 [7]
F,E,J,69,5,155.0 [5],82.5 [4],157.5 [3]
F,E,J,69,6,150.0 [6],95.0 [2],130.0 [6]
F,E,J,69,7,140.0 [7],72.5 [5],142.5 [5]
F,E,J,69,8,122.5 [8],50.0 [8],122.5 [8]
F,E,J,69,9,100.0 [9],50.0 [9],115.0 [9]
F,E,J,69,10,80.0 [10],45.0 [10],105.0 [10]
F,E,J,76,1,190.0 [2],120.0 [1],177.5 [1]
F,E,J,76,2,197.5 [1],90.0 [2],160.0 [2]
F,E,J,76,3,165.0 [3],85.0 [3],140.0 [4]
F,E,J,76,4,157.5 [4],82.5 [4],147.5 [3]
F,E,J,76,5,155.0 [5],55.0 [5],130.0 [5]
F,E,J,76,6,105.0 [6],52.5 [6],120.0 [7]
F,E,J,84,1,230.0 [1],97.5 [1],197.5 [1]
F,E,J,84,2,210.0 [3],75.0 [4],180.0 [2]
F,E,J,84,3,200.0 [4],97.5 [2],165.0 [3]
F,E,J,84,4,210.0 [2],77.5 [3],157.5 [4]
F,E,J,84,5,105.0 [6],45.0 [6],102.5 [5]
F,E,J,100,1,227.5 [2],105.0 [3],192.5 [1]
F,E,J,100,2,227.5 [1],115.0 [1],172.5 [3]
F,E,J,100,3,212.5 [3],115.0 [2],130.0 [7]
F,E,J,100,4,190.0 [4],80.0 [5],180.0 [2]
F,E,J,100,5,187.5 [5],87.5 [4],140.0 [5]
F,E,J,100,6,170.0 [6],77.5 [6],155.0 [4]
M,E,O,59,1,267.5 [1],165.0 [2],235.0 [1]
M,E,O,59,2,265.0 [2],180.0 [1],220.0 [4]
M,E,O,59,3,245.0 [4],132.5 [4],227.5 [2]
M,E,O,59,4,232.5 [6],140.0 [3],210.0 [7]
M,E,O,59,5,247.5 [3],120.0 [7],215.0 [5]
M,E,O,59,6,205.0 [7],120.0 [6],225.0 [3]
M,E,O,59,7,195.0 [8],105.0 [8],210.0 [8]
M,E,O,59,8,185.0 [9],100.0 [9],215.0 [6]
M,E,O,59,9,170.0 [10],132.5 [5],160.0 [9]
M,E,O,66,1,290.0 [1],157.5 [3],260.0 [3]
M,E,O,66,2,265.0 [4],165.0 [2],265.0 [1]
M,E,O,66,3,285.0 [3],155.0 [5],250.0 [4]
M,E,O,66,4,252.5 [5],127.5 [7],262.5 [2]
M,E,O,66,5,240.0 [8],155.0 [4],240.0 [5]
M,E,O,66,6,250.0 [6],150.0 [6],220.0 [6]
M,E,O,66,7,150.0 [11],85.0 [9],185.0 [7]
M,E,O,74,1,310.0 [2],185.0 [1],287.5 [1]
M,E,O,74,2,312.5 [1],172.5 [4],275.0 [2]
M,E,O,74,3,280.0 [3],177.5 [3],250.0 [5]
M,E,O,74,4,250.0 [5],162.5 [5],260.0 [4]
M,E,O,74,5,220.0 [8],180.0 [2],222.5 [8]
M,E,O,74,6,220.0 [7],147.5 [6],220.0 [9]
M,E,O,74,7,172.5 [9],107.5 [9],187.5 [11]
M,E,O,83,1,340.0 [2],217.5 [3],300.0 [4]
M,E,O,83,2,320.0 [4],233.0 [1],280.0 [9]
M,E,O,83,3,335.0 [3],225.0 [2],270.0 [11]
M,E,O,83,4,317.5 [5],200.0 [4],300.0 [2]
M,E,O,83,5,340.0 [1],177.5 [9],297.5 [5]
M,E,O,83,6,315.0 [6],175.0 [10],305.0 [1]
M,E,O,83,7,312.5 [7],182.5 [8],260.0 [15]
M,E,O,83,8,292.5 [10],160.0 [15],300.0 [3]
M,E,O,83,9,300.0 [8],170.0 [11],280.0 [8]
M,E,O,83,10,275.0 [12],195.0 [6],255.0 [16]
M,E,O,83,11,257.5 [14],187.5 [7],270.0 [10]
M,E,O,83,12,247.5 [15],165.0 [13],295.0 [6]
M,E,O,83,13,277.5 [11],160.0 [16],260.0 [14]
M,E,O,83,14,260.0 [13],140.0 [17],262.5 [13]
M,E,O,83,15,295.0 [9],160.0 [14],200.0 [20]
M,E,O,93,1,380.0 [1],187.5 [7],310.0 [5]
M,E,O,93,2,342.5 [3],217.5 [1],307.5 [6]
M,E,O,93,3,345.0 [2],195.0 [5],325.0 [2]
M,E,O,93,4,330.0 [5],202.5 [4],310.0 [4]
M,E,O,93,5,315.0 [7],212.5 [3],315.0 [3]
M,E,O,93,6,320.0 [6],215.0 [2],295.0 [7]
M,E,O,93,7,342.5 [4],195.0 [6],292.5 [9]
M,E,O,93,8,302.5 [8],177.5 [11],292.5 [8]
M,E,O,93,9,285.0 [10],185.0 [8],280.0 [10]
M,E,O,93,10,270.0 [11],172.5 [12],240.0 [14]
M,E,O,93,11,245.0 [12],150.0 [13],247.5 [13]
M,E,O,93,12,220.0 [13],177.5 [10],220.0 [15]
M,E,O,105,1,403.0 [1],255.0 [2],315.0 [1]
M,E,O,105,2,350.0 [5],280.0 [1],290.0 [5]
M,E,O,105,3,355.0 [4],217.5 [3],305.0 [2]
M,E,O,105,4,375.0 [2],212.5 [5],290.0 [6]
M,E,O,105,5,372.5 [3],215.0 [4],280.0 [7]
M,E,O,105,6,345.0 [6],210.0 [6],280.0 [8]
M,E,O,105,7,310.0 [9],172.5 [10],300.0 [3]
M,E,O,105,8,300.0 [11],180.0 [9],270.0 [9]
M,E,O,105,9,312.5 [8],190.0 [8],247.5 [11]
M,E,O,105,10,340.0 [7],160.0 [13],240.0 [12]
M,E,O,105,11,260.0 [12],172.5 [11],297.5 [4]
M,E,O,105,12,305.0 [10],160.0 [12],220.0 [13]
M,E,O,105,13,240.0 [15],150.0 [14],200.0 [15]
M,E,O,105,14,250.0 [13],120.0 [16],180.0 [16]
M,E,O,105,15,165.0 [17],115.0 [17],200.0 [14]
M,E,O,105,16,185.0 [16],122.5 [15],170.0 [17]
M,E,O,120,1,382.5 [2],240.0 [2],325.0 [2]
M,E,O,120,2,350.0 [4],252.5 [1],335.0 [1]
M,E,O,120,3,370.0 [3],202.5 [7],302.5 [6]
M,E,O,120,4,310.0 [9],222.5 [4],315.0 [3]
M,E,O,120,5,320.0 [8],190.0 [10],302.5 [5]
M,E,O,120,6,325.0 [7],195.0 [8],290.0 [8]
M,E,O,120,7,340.0 [5],190.0 [9],280.0 [9]
M,E,O,120,8,330.0 [6],180.0 [11],260.0 [11]
M,E,O,120,9,250.0 [12],150.0 [13],200.0 [12]
M,E,O,120,10,150.0 [13],105.0 [15],170.0 [13]
M,E,O,200,1,470.0 [1],302.5 [1],330.0 [1]
M,E,O,200,2,450.0 [2],292.5 [2],320.0 [3]
M,E,O,200,3,365.0 [3],225.0 [5],327.5 [2]
M,E,O,200,4,362.5 [4],240.0 [4],312.5 [4]
M,E,O,200,5,350.0 [5],247.5 [3],310.0 [5]
M,E,O,200,6,322.5 [6],195.0 [7],292.5 [6]
M,E,O,200,7,312.5 [8],170.0 [8],285.0 [7]
M,E,O,200,8,300.0 [10],200.0 [6],250.0 [9]
M,E,O,200,9,310.0 [9],145.0 [9],275.0 [8]
F,E,O,47,1,180.0 [1],75.0 [2],155.0 [1]
F,E,O,47,2,160.0 [3],80.0 [1],150.0 [3]
F,E,O,47,3,162.5 [2],65.0 [4],152.5 [2]
F,E,O,47,4,155.0 [4],75.0 [3],147.5 [4]
F,E,O,47,5,85.0 [5],55.0 [5],100.0 [6]
F,E,O,47,6,80.0 [6],42.5 [7],100.0 [7]
F,E,O,52,1,177.5 [1],97.5 [1],177.5 [1]
F,E,O,52,2,160.0 [4],80.0 [4],167.5 [2]
F,E,O,52,3,170.0 [3],85.0 [2],152.5 [4]
F,E,O,52,4,160.0 [5],80.0 [3],152.5 [3]
F,E,O,52,5,120.0 [6],40.0 [6],135.0 [5]
F,E,O,52,6,115.0 [8],52.5 [5],120.0 [6]
F,E,O,57,1,187.5 [1],87.5 [6],170.0 [3]
F,E,O,57,2,177.5 [3],95.0 [2],167.5 [5]
F,E,O,57,3,182.5 [2],77.5 [8],177.5 [2]
F,E,O,57,4,172.5 [4],102.5 [1],162.5 [7]
F,E,O,57,5,170.0 [6],90.0 [5],145.0 [10]
F,E,O,57,6,170.0 [5],90.0 [3],140.0 [11]
F,E,O,57,7,165.0 [8],70.0 [10],165.0 [6]
F,E,O,57,8,170.0 [7],55.0 [13],170.0 [4]
F,E,O,57,9,160.0 [9],72.5 [9],150.0 [9]
F,E,O,57,10,150.0 [10],90.0 [4],140.0 [12]
F,E,O,57,11,145.0 [11],70.0 [11],157.5 [8]
F,E,O,57,12,105.0 [13],60.0 [12],90.0 [14]
F,E,O,63,1,190.0 [3],117.5 [1],195.5 [1]
F,E,O,63,2,205.0 [1],97.5 [3],185.0 [3]
F,E,O,63,3,197.5 [2],105.0 [2],182.5 [4]
F,E,O,63,4,180.0 [4],90.0 [4],190.0 [2]
F,E,O,63,5,160.0 [7],80.0 [6],155.0 [6]
F,E,O,63,6,170.0 [6],75.0 [7],150.0 [7]
F,E,O,63,7,160.0 [8],82.5 [5],135.0 [9]
F,E,O,63,8,170.0 [5],60.0 [9],142.5 [8]
F,E,O,63,9,147.5 [9],65.0 [8],135.0 [10]
